k	rt_srk	rt_esrk	rt_hb_double_inexact	rt_hb_opt_beta	rt_hb_beta_0.1	rt_hb_beta_0.2	rt_hb_beta_0.3	rt_hb_beta_0.4	rt_hb_beta_0.5	rt_hb_beta_0.6	res_srk	res_esrk	res_hb_double_inexact	res_hb_opt_beta	res_hb_beta_0.1	res_hb_beta_0.2	res_hb_beta_0.3	res_hb_beta_0.4	res_hb_beta_0.5	res_hb_beta_0.6
100001	0.905783055999992	3.711110649	1.43965034999999	3.83604343399996	1.480957461	1.33309531	1.29411094399999	1.28352968500001	1.28153338700001	1.283317876	0.0153879655432032	0.00988934850239949	0.0106943308831488	0.00779376554582713	0.0145061694618664	0.0139326255374731	0.0140964586131107	0.0136369206521296	0.0148979642322847	0.166286035025432
110001	0.998493855999992	4.09042825299998	1.58590870999999	4.22207923699997	1.632742024	1.470661713	1.42738561199998	1.41697640699999	1.41443354700001	1.416333104	0.014661012587609	0.00929397076257696	0.0101088110503168	0.00800089935703757	0.0145301967598089	0.0144041851749485	0.0130445909036674	0.012401713508508	0.0129011447348072	0.192560874424762
120001	1.09550465499999	4.48634545499996	1.74082065999998	4.62604589499997	1.79246866200001	1.614018249	1.56745110999999	1.55527569499999	1.55323558500001	1.554166153	0.0135333210443066	0.00956818422050187	0.0107012468184786	0.00655384288297629	0.0130814648880854	0.0125090479636855	0.0121565555847432	0.0123196994919246	0.0123855474971927	0.177347276403899
130001	1.18864192599999	4.86289680399998	1.88876467099998	5.00926364399993	1.94628871800001	1.75422991	1.70375525699997	1.69077736199998	1.68840289500002	1.68936350799999	0.0130488935004524	0.00883254767330619	0.00967356277676715	0.00750284845975669	0.0121770634851747	0.0118137162907597	0.0115012655782099	0.0113790431821012	0.0106783718182779	0.185430944142596
140001	1.28154203199999	5.24310928999993	2.03622847799998	5.40158019299991	2.09972651399999	1.893182428	1.83903109899997	1.82546604499998	1.82298732700002	1.823582682	0.012820271970879	0.00798043099653748	0.00968386577295286	0.00668368725087353	0.0124890376679046	0.012485463849677	0.0124525175849863	0.0120659884131223	0.0103101052045719	0.193927377288024
150001	1.373611104	5.61682351699995	2.18314837799997	5.78043384099986	2.252248614	2.03140408400001	1.97306892699998	1.95910155799998	1.95676308100001	1.95677302599999	0.0133327802526623	0.00808577073626047	0.00992271552805317	0.00692754678477642	0.0128218251795102	0.0123515389571395	0.0118694651882303	0.0111132632212233	0.0104178404812733	0.152148739877376
160001	1.46614069899999	5.99466088899999	2.32916314299996	6.16496253999986	2.40320998999999	2.168367222	2.10671226699997	2.09184783399998	2.08987653100003	2.08917759999999	0.0119473299311446	0.00751897902593726	0.00932645784774002	0.00571304558914173	0.0117675544519716	0.0114594257994733	0.0109426159495365	0.0098233289802595	0.00975651673055655	0.191624001563272
170001	1.56057596499998	6.37259844400001	2.47972739299995	6.55220788599987	2.55910336099999	2.31044443799999	2.24497034999998	2.22887979899999	2.22676486200002	2.22603146699998	0.0121232952659741	0.006844730650651	0.00841753210483084	0.00669075840374907	0.0121739671105743	0.0122421721723598	0.0122610256152322	0.0113602011769502	0.0111586396684339	0.181918747338907
180001	1.65200686799998	6.738769729	2.62470316099998	6.92247975199983	2.70973611299999	2.44762188699999	2.37857359299999	2.360770196	2.35882951400001	2.35812169299998	0.0129172866813962	0.00653751395726136	0.00901245930565453	0.00563183828017289	0.0131527190036325	0.0139519793518248	0.0149016200849254	0.0135066557328014	0.0123094552197142	0.189610434552837
190001	1.74542243299998	7.11981569599998	2.77277594399997	7.30651667599979	2.863530004	2.58713238499998	2.51450273699997	2.49632768200001	2.49418414600002	2.49333467599997	0.0109678287755116	0.00599574521163812	0.00734932831192715	0.00613120805347376	0.0107868765637209	0.010268904596239	0.00901517921208059	0.00780167378184351	0.00731306940803999	0.161023564273767
