k	rt_srk	rt_esrk	rt_hb_double_inexact	rt_hb_opt_beta	rt_hb_beta_0.1	rt_hb_beta_0.2	rt_hb_beta_0.3	rt_hb_beta_0.4	rt_hb_beta_0.5	rt_hb_beta_0.6	res_srk	res_esrk	res_hb_double_inexact	res_hb_opt_beta	res_hb_beta_0.1	res_hb_beta_0.2	res_hb_beta_0.3	res_hb_beta_0.4	res_hb_beta_0.5	res_hb_beta_0.6
170001	1.115663694	3.62809661100001	1.90770972099997	2.19863599399998	1.749530737	1.57927694299999	1.51424141800003	1.50606453300002	1.50321018499998	1.509529513	0.00736294373700952	0.00750440633163261	0.00732655331955788	0.00698927479196772	0.00754478436187557	0.00782055246410985	0.00832853655448374	0.00957272711355654	0.0203179494924108	0.809737740947384
180001	1.17973514100001	3.82221454400002	2.01694155599998	2.31487614299999	1.84985522500001	1.66953113599998	1.60241989900003	1.59396626000002	1.59023471699997	1.59696237999999	0.00722212894119648	0.00737960121966717	0.00724331326598317	0.00678926598837952	0.00754454996984292	0.00804665285081132	0.00941781013098663	0.0120686082472908	0.0130400749086499	0.716237395337728
190001	1.24157570000002	4.02903725200002	2.12420008999999	2.41322649499998	1.94800640100001	1.75804344599998	1.68887288600003	1.67981759500002	1.67581445499998	1.68248224999999	0.006704855548483	0.00651298451425803	0.00635827884105274	0.0059798769069255	0.00660020603552565	0.00642066348236078	0.00617727926274895	0.00647842521980239	0.0199833761522761	0.843572754289803
200001	1.30447971700002	4.24640483199998	2.23310627500001	2.51819812699998	2.04765249400001	1.84821350899997	1.77683179800003	1.76716050600002	1.76282830099997	1.769861148	0.00738314680685508	0.00723996699827076	0.00697632789374144	0.00685631893209893	0.00723472027663542	0.00711336308638785	0.00693383094430957	0.00703914098750654	0.0200986971130086	0.788281361235466
210001	1.36754728600002	4.46064217999998	2.341913681	2.62657569699997	2.14805952600003	1.93810409599996	1.86447276800004	1.85423840600003	1.84963396899996	1.85686793800001	0.00635086398959847	0.00620665992552705	0.00600735901364124	0.00568975791582748	0.00649762517688333	0.0068193911783144	0.00749136307407495	0.00883751707667205	0.0134863976626109	0.76964400614977
220001	1.42943373900002	4.66409296699994	2.448675757	2.73493182499998	2.24543651800002	2.02626304899997	1.95059430700004	1.93969423100002	1.93493999699996	1.94209500500002	0.00623772125515257	0.00599518408705884	0.0068852859976417	0.00541208769676723	0.00612456401163025	0.00584800900598806	0.00547346760460888	0.00613086422292633	0.016393108066563	0.805335403882669
230001	1.49472784500002	4.89357341299993	2.56127285799998	2.85095264799998	2.34899486300002	2.11956739699997	2.04142906700003	2.02993499100001	2.02501586699996	2.03190863300003	0.00857823648997273	0.00853545753248089	0.00809055754117654	0.007740383565799	0.00919926414633588	0.0100838164132281	0.0115426295864121	0.014500956576214	0.0261142742609389	0.737825075301748
240001	1.55870585900002	5.09774221899998	2.67219967799997	2.95820543099997	2.45047779000001	2.21126675999998	2.13045691400004	2.11877796099999	2.11333138599996	2.11990273000001	0.00695919194804212	0.00712866464029632	0.00686580925368604	0.00650805456424319	0.00722602799279778	0.00762120333795667	0.00826071454237857	0.00992968886006313	0.0336092637344434	0.586060100139251
250001	1.62459696500002	5.32652890299996	2.78674050499995	3.06584108499996	2.56323546100001	2.30529986099996	2.22217518600004	2.20991551199997	2.20394527099998	2.21237230400002	0.00653589480467353	0.00637099583948829	0.00614146388775771	0.00561249277124631	0.00648325483407333	0.00637716528682677	0.00624343286763101	0.00708038313157053	0.0107897033733856	0.66617419660585
260001	1.68757941800002	5.53380381099997	2.89548385699994	3.16988574599996	2.6629702	2.39509204599995	2.30996105000007	2.29731756399997	2.29097991399997	2.29942430100001	0.00665072410518995	0.00707476788141984	0.00646920210393237	0.00644158883155132	0.00694369921849802	0.0073960200144476	0.0081926148760645	0.00994414082083277	0.0125664952685462	0.786480829954685
270001	1.75068702300002	5.75226701499996	3.00510195199995	3.27308921399995	2.763548235	2.48540352999996	2.39814537000007	2.38481550299994	2.37808322899997	2.38666786700001	0.00588553065083327	0.00579122371699397	0.00562365212807266	0.0126181432651393	0.0058292978808507	0.00578554429599459	0.0058589688090729	0.00688059694212813	0.0181806802915753	0.685189511265116
280001	1.81364421700002	5.95063269799995	3.11425118299996	3.37861842899995	2.86450701900003	2.57661093099998	2.48693419700007	2.47305078599993	2.46593109299995	2.47458863200001	0.00650021270394506	0.00699809243397851	0.00631789920287171	0.0060306184969494	0.0066165116469986	0.00692326176196852	0.00735861920051119	0.00886272398314813	0.0151302409921568	0.700652995679954
290001	1.87735842300003	6.13326420799995	3.22409624499995	3.48373156899993	2.96509235900004	2.66723824299998	2.57558133100007	2.56078758599994	2.55385038699997	2.56213451500001	0.00628648792456056	0.00614468231596583	0.00584229622495441	0.00535004627673749	0.00621606186361251	0.00607792368146304	0.00604264549342573	0.00648308128532863	0.0119292443787145	0.761276474946548
300001	1.93976932000003	6.31605220599991	3.33229254099997	3.59026937699992	3.06445221900006	2.75738257499998	2.66340160000009	2.64807693599994	2.64061549599997	2.64912803700002	0.00601864941900451	0.00605961048584717	0.00575413014061345	0.00530510555375169	0.00617915545245031	0.00651026400103563	0.00732952929241642	0.00934993822769764	0.0190294311769173	0.68282382111201
310001	2.00568716900005	6.51159416599987	3.44615931199997	3.70026504999993	3.16910177100004	2.85166837299997	2.75530072300008	2.73953165299993	2.73136195199996	2.73971007200003	0.00645915577025221	0.00680947136911268	0.00634105513546655	0.00597709031083655	0.00687130060685394	0.00757110613527881	0.00888026660621601	0.0116024570509936	0.0148903228342146	0.726780117423664
320001	2.06984758200005	6.6929570499999	3.55611919499999	3.81153768899995	3.26994265600003	2.94308269099998	2.84470415600009	2.82842442599993	2.81983376999996	2.82826277000004	0.00583673188038605	0.0057531358035222	0.00551520201084737	0.00488806945317085	0.00577602613394923	0.00576471462477203	0.00582452705382037	0.00602572774168856	0.00627751275725079	0.741864267556678
330001	2.13255870400004	6.87252272199985	3.664293764	3.91893710499996	3.36887615400004	3.03247867200001	2.93232294800011	2.91548577899991	2.90622679499997	2.91475282900003	0.00665730596958837	0.00694264010822796	0.00654217033084173	0.0060512018006966	0.00666010625090658	0.0067816937816927	0.0069801697521477	0.00765064989464324	0.0153956639069898	0.683728963345869
340001	2.19634560100003	7.05653581699983	3.77417371199999	4.02900945899997	3.47002355600002	3.12369581700001	3.02131483000014	3.00371083899992	2.99457434899995	3.00295750400005	0.00584009583156422	0.0061105496155081	0.00557177651234115	0.0052045843817063	0.00596011956085454	0.00621677609527509	0.00678582491945609	0.00863488207259262	0.0210842507721956	0.731755242269845
350001	2.26105350200001	7.25295550399979	3.88553415300001	4.14257509499998	3.57227450500003	3.21621042600002	3.11150822700014	3.09319029899991	3.08417590299996	3.09241498400005	0.00585628495567584	0.00597515559634453	0.00547733535126986	0.0051020540918636	0.00584345988849694	0.0058113759463436	0.0057673921266957	0.00585856667181904	0.0141374859812458	0.728734733818275
360001	2.327502902	7.45440264099973	4.004404003	4.259527654	3.67599114200004	3.30790161	3.20181732000014	3.18201229399991	3.17582004299996	3.18113313500006	0.00575514051467286	0.00581533470769681	0.00552433046068941	0.00497634778563437	0.00591935959984129	0.00623408404015931	0.00685657953663563	0.00805017834069186	0.0195167445322702	0.744039332314061
370001	2.391427237	7.65963018599973	4.11491218000002	4.36852867700004	3.77723218100002	3.39912345700004	3.29077385100014	3.27045910699991	3.26400204199996	3.26896058000005	0.00559862899090031	0.00558262086549906	0.00519273746959867	0.00471547210644956	0.00580610646337772	0.00627241630762752	0.00732713500940285	0.0098939680108157	0.0216821783637069	0.751999825972805
380001	2.454710376	7.86673203599973	4.22416072700005	4.47799260200003	3.87772447600002	3.48979286300006	3.37933330300013	3.35849748199991	3.35141876199996	3.35669492900005	0.00770082504851212	0.00884461943230787	0.00735345502313457	0.00656425140429741	0.00822396707334545	0.00887548042127584	0.00957028546091387	0.0100501534518862	0.0125591973609608	0.755175783150919
390001	2.522017792	8.07747871499967	4.33957812600003	4.60538552900003	3.98355669200001	3.58541439600006	3.47231021500014	3.4509557219999	3.44403481999994	3.44874098600004	0.00586863241320724	0.00583052587417346	0.00553611130009048	0.00497374566993197	0.00578057518640211	0.00568179233290977	0.00561778425575762	0.00574854940867625	0.0108476679651755	0.657621898736088
400001	2.58681682799999	8.28405610499965	4.45139049799999	4.72263508899999	4.086211431	3.67793851600008	3.56268838400015	3.54073505699991	3.53321948999993	3.53779625500003	0.0062539405109396	0.00638462459926632	0.00605284363749789	0.00568679503049664	0.00666952746149949	0.00727459533867853	0.00814526975538226	0.00955233705041558	0.0137074109925927	0.683174059773159
410001	2.65109891299999	8.50978796199973	4.56263781400001	4.82610290299997	4.18823976600001	3.77005876900008	3.65241812200014	3.63016547599991	3.62248258499994	3.62700029400003	0.00586295804615991	0.00598193060842641	0.00560617348604437	0.0049103200588191	0.00591774626970462	0.00604472923242162	0.00635029896374164	0.00722797653644201	0.0144019759241807	0.705385027282729
420001	2.71686267599999	8.74600182999966	4.67662260099998	4.93797550899992	4.29351306600002	3.86552386900006	3.74490152700013	3.72170526299992	3.71388095799995	3.71797890500004	0.0061848133904387	0.00621642796242219	0.00595725399676476	0.0053013345304948	0.00630675327352798	0.00646704832466595	0.00669689848190125	0.0073381093459995	0.0120580169860774	0.667826540278347
430001	2.78114420799999	8.97600957699964	4.78818805800001	5.04360074799992	4.39583120000002	3.95806737200008	3.83516284300012	3.81087377899991	3.80298343899997	3.80691948500002	0.00736258039671001	0.00742613059545212	0.00676028142709768	0.0061638318774635	0.00766851640231379	0.00805561381371599	0.00860859697892093	0.00985158814325086	0.0198316239988827	0.688986836004868
