k	rt_srk	rt_esrk	rt_hb_double_inexact	rt_hb_opt_beta	rt_hb_beta_0.1	rt_hb_beta_0.2	rt_hb_beta_0.3	rt_hb_beta_0.4	rt_hb_beta_0.5	rt_hb_beta_0.6	res_srk	res_esrk	res_hb_double_inexact	res_hb_opt_beta	res_hb_beta_0.1	res_hb_beta_0.2	res_hb_beta_0.3	res_hb_beta_0.4	res_hb_beta_0.5	res_hb_beta_0.6
2501	0.028751708	0.0816641869999998	0.049570001	0.0654465479999998	0.0417566380000001	0.035511593	0.0337376979999999	0.0339964100000001	0.0338995570000001	0.033879937	0.0562307493612822	0.00189814709937766	0.000144629632627786	4.52314633372324e-06	0.0272368724088573	0.014479866624468	0.00970448741872854	0.0183912736431414	0.136190425469456	0.579873653180794
2601	0.029332449	0.0827617169999998	0.050551834	0.0660941049999997	0.0426767970000001	0.036346186	0.0345897179999999	0.0348117030000001	0.0347109380000001	0.034691286	0.0531738638043333	0.00181493397065036	0.000138784846728328	8.8854938950985e-07	0.025070652815395	0.0139564902900356	0.00899078620817952	0.0126162062032267	0.132079509748369	0.612447231040505
2701	0.030111775	0.0843111729999999	0.0517375000000001	0.0669024319999997	0.0437572390000001	0.03731106	0.0355470759999999	0.0358001420000001	0.0356505930000001	0.0356172619999999	0.0356959351429611	0.00197163948061122	0.000132881593294775	8.74897466858446e-07	0.0196724422498568	0.0125351725048329	0.00785410653506555	0.0116219674741182	0.131735290882762	0.590128395853782
2801	0.030667957	0.0854551789999999	0.0527440080000001	0.0674643739999996	0.0446394650000002	0.0382250049999999	0.0363610139999999	0.0365987800000001	0.0364439550000001	0.036415786	0.0347093038048892	0.00183031307423018	0.000132868102159125	8.55536445665003e-07	0.017777621018284	0.0110131944539773	0.00695941127320508	0.0112047305989961	0.130480814400916	0.584805488317703
2901	0.0312098980000001	0.0867642429999999	0.0536614300000001	0.0680147269999997	0.0454956980000002	0.039022307	0.0371441479999999	0.0373899540000001	0.0372122010000001	0.037186048	0.0272616424363204	0.00149542422113937	1.44116154540908e-05	3.16937957488628e-07	0.0155545969922059	0.0104458944882626	0.00620869227662033	0.0100661747212873	0.12979836829101	0.622677078320742
3001	0.03176647	0.0878022589999999	0.0545791280000001	0.0686267479999997	0.0463482000000002	0.0398213189999999	0.0379193889999999	0.0381683300000001	0.0380117530000001	0.0379567319999999	0.0253111932237157	0.00154996238658402	1.4565925693844e-05	2.99965224370119e-07	0.0147540992766382	0.00993780573965035	0.00588142893005554	0.00983245756668154	0.128714508731227	0.627143764990621
3101	0.032731467	0.089166485	0.0559607680000001	0.0694703859999997	0.0475389730000002	0.0408047509999999	0.0392761089999999	0.0392956950000001	0.0391963390000001	0.0390252399999999	0.0183804757911794	0.0013671999882264	1.13319260414708e-05	2.19496006669314e-07	0.0130444169267994	0.00900638942287101	0.00529994030698381	0.00968434529303873	0.128528300489585	0.494157793668919
3201	0.033654301	0.090780223	0.0572164640000001	0.0701540899999996	0.0486788270000002	0.0418603229999999	0.0401331949999999	0.0401831890000001	0.0401396150000001	0.0399256089999999	0.0170464809282732	0.00147420852294003	3.61199291452405e-06	1.74462275589884e-07	0.0116798849699829	0.00813487044329065	0.00472796237842856	0.00916535225395666	0.126882649345859	0.553686440175333
3301	0.0341955150000001	0.092059302	0.0581008320000001	0.0707016399999997	0.0495698320000001	0.0426817479999999	0.0409424789999999	0.040986572	0.0409485850000001	0.0407022489999999	0.0160479719194004	0.00120789295965766	2.25872854145112e-06	1.59122622373077e-07	0.0108977581527972	0.0075928033272812	0.00428557979292979	0.00650617010513497	0.125074752310893	0.555999050100056
3401	0.0348067900000001	0.0935108650000001	0.0590898930000001	0.0713172859999996	0.0505461450000002	0.0435655299999999	0.0418044529999998	0.041848897	0.0418915590000002	0.0415997459999999	0.0154467131067328	0.00132699773915398	1.92932171791715e-06	1.51441135202343e-07	0.010476359891884	0.00725288569432156	0.00405455134727175	0.00632889410529998	0.124377649771207	0.531899371596052
3501	0.0354106470000001	0.0944272740000001	0.0600635050000002	0.0719295529999997	0.0514781390000001	0.0444302579999999	0.0426595029999998	0.042703047	0.0427563660000002	0.0424388199999999	0.0146708340502654	0.00150942310820911	1.91265378591165e-06	1.5091420363206e-07	0.00988724714062272	0.00693207073948451	0.0038959610523367	0.00471313206402732	0.120523175171614	0.640572098969501
3601	0.0359874240000001	0.0951220820000001	0.0609735530000002	0.0725127529999997	0.0523717650000001	0.0452576029999999	0.0434770449999998	0.043512925	0.0435653940000002	0.0432500279999999	0.0135454378334491	0.00138150721781756	1.07055687733247e-06	1.04049221731808e-07	0.00872566876920809	0.00599337654438656	0.00332280061782275	0.00389580913740553	0.11979123853995	0.658633356624985
3701	0.0366139290000001	0.0965866910000002	0.0620011020000002	0.0731224489999996	0.0534054290000001	0.0461331059999999	0.0443251969999998	0.044411401	0.0444336810000002	0.0441254059999999	0.00989222710710477	0.00111603849793553	9.33978328220372e-07	7.43784798912797e-08	0.00702563734817253	0.00470091733484587	0.0025124610201415	0.00279019903682703	0.118650445905391	0.682693019998677
3801	0.0372969500000001	0.0977895170000002	0.0630486090000002	0.0737654779999997	0.0543962990000001	0.0471458229999999	0.0452325509999998	0.045352253	0.0454069320000002	0.0450784899999999	0.00897039697045706	0.000951636208701535	8.93641635827326e-07	7.40343391000161e-08	0.00641235978369648	0.00425886749527029	0.00224275529377813	0.0026306712365319	0.117005397040235	0.73297891325331
3901	0.0380417400000001	0.0993020570000002	0.0640749000000001	0.0744457679999997	0.0554069720000001	0.0480651449999999	0.0461526749999998	0.046263845	0.0462799090000002	0.0459401419999999	0.00783728874015377	0.000766907518862109	6.39459532306253e-07	6.13585290037949e-08	0.00560170579891311	0.00366331738617812	0.00190006338450696	0.00249039751698449	0.114465970591969	0.650211628534077
4001	0.0386173510000001	0.100117466	0.0651064070000001	0.0750572439999997	0.0562952030000001	0.048907287	0.0469508649999997	0.0470461419999999	0.0470811870000002	0.0468051999999999	0.00688004441880568	0.000754178398004581	5.39057541801495e-07	4.95241452221929e-08	0.0048962605697992	0.00314516411119072	0.00156965619365614	0.00240508189014086	0.113051780894628	0.589122245838255
4101	0.0391602940000001	0.101051269	0.0659473500000001	0.0756043439999997	0.0571502470000001	0.049714584	0.0477145569999997	0.0478017789999999	0.0478369870000001	0.0475548349999999	0.00647264632934068	0.000600104789220063	5.01932250380985e-07	4.11572781772726e-08	0.00440546648353	0.00272717751938134	0.00132981447916363	0.00235528637118875	0.112997015259219	0.597022220830183
4201	0.0397347090000001	0.101786954	0.0668327480000002	0.0761783039999997	0.0580282820000001	0.0505308329999999	0.0485226089999997	0.0486034449999999	0.0486375970000001	0.0483718839999999	0.00635681512030263	0.000459269293168492	4.9564941669178e-07	3.20124689978293e-08	0.00436279819807912	0.00271681324171753	0.00132991503141387	0.00177586671471138	0.112248003730084	0.594121556580196
4301	0.0403763220000001	0.102998647	0.0677685450000001	0.0767769819999997	0.0590216790000001	0.0514545309999999	0.0493992759999997	0.0494575959999999	0.0494853140000001	0.0492671609999999	0.00620005272917026	0.000419831870860913	5.02684505568044e-07	3.02655990217771e-08	0.00423226872563532	0.00261500496908794	0.0012733311545095	0.0017814861487201	0.111285759174666	0.573188082883335
4401	0.0410188540000001	0.104242924	0.0686934390000001	0.0774540079999997	0.0599558430000001	0.0522844059999999	0.0502136619999997	0.0503499519999999	0.0503861300000001	0.0500664589999999	0.00556514409564564	0.000433322668529701	4.33101636258967e-07	2.61879511145893e-08	0.00368852947593957	0.00219386519290242	0.0010164949570977	0.00169114054589437	0.109964474412066	0.600252723060683
4501	0.0416268900000001	0.10538437	0.0695869810000001	0.0780334109999998	0.0608460910000001	0.0531054169999999	0.0510310849999998	0.051155328	0.0511895970000001	0.0508708599999999	0.00463543309823549	0.000409260933274154	3.49835314182836e-07	2.51290941472714e-08	0.00309027693868569	0.00185160523019951	0.000866621642786185	0.001609254509962	0.10990339561255	0.669133566947024
4601	0.0424742170000001	0.10707643	0.0708507570000001	0.0789212019999998	0.0622445550000001	0.054260295	0.0521581469999997	0.0523339799999999	0.0523836810000001	0.0520438529999999	0.00437276805373352	0.000421380356629772	3.33502573854217e-07	2.52120716737937e-08	0.00286608543591976	0.00167438992676499	0.000756304421439667	0.00157145178513212	0.109417221747042	0.61563702933972
4701	0.0430836660000001	0.107999728	0.0718363320000001	0.0795571519999998	0.0631826270000001	0.0551602309999999	0.0531263539999997	0.0532908619999999	0.0532471120000001	0.0529433559999999	0.00425745323818804	0.000423160743506229	3.23798727627893e-07	1.97814471838502e-08	0.0027882598285402	0.00163782567993725	0.000744112934670925	0.00137989985798786	0.109063350682456	0.625699499325873
4801	0.0437223260000001	0.109057883	0.0728076130000001	0.0801439059999998	0.064110269	0.0560275809999999	0.0540106349999998	0.0542041649999999	0.0540847370000001	0.0537734959999999	0.00377891981024475	0.000402676362400847	2.8883436496449e-07	1.96856500839428e-08	0.00245123166059264	0.00140512448422712	0.000614400830613049	0.000894357732218008	0.108309057945809	0.635688811883073
4901	0.0443720120000001	0.10999353	0.0736819230000001	0.0807802489999998	0.065000055	0.0568802019999999	0.0548581969999998	0.0551072699999999	0.0549672270000002	0.0545867669999999	0.00376493390249995	0.000395780903168708	2.90831003768335e-07	1.94343962550587e-08	0.00243092727255613	0.00138846871663706	0.00060320212155682	0.000751312935841815	0.106166503195701	0.602338769062547
5001	0.0449264000000001	0.11079052	0.0745406320000002	0.0813404309999998	0.065985242	0.0577081099999999	0.0557472469999998	0.0559137379999999	0.0557674570000001	0.0554013899999998	0.00305592489817687	0.000397698777250302	2.2558433132994e-07	1.9149010838947e-08	0.00195326638566475	0.00110628830724048	0.00047994903507493	0.000737037870394155	0.106021387556516	0.598764369516931
5101	0.0454922640000001	0.111585467	0.0754295260000001	0.0819200479999999	0.066872226	0.0585267149999999	0.0565514289999998	0.0567202849999999	0.0565638230000002	0.0562014169999998	0.00295383152338282	0.000388367419876561	2.19642452171319e-07	1.92082739315999e-08	0.00187361128194287	0.00103958745977285	0.00043123865417188	0.000693484555747857	0.102808749932071	0.644526569507149
5201	0.0460647370000001	0.112208694	0.0763038300000001	0.0824944689999999	0.067774398	0.0593716969999999	0.0573762009999998	0.0575681859999999	0.0573803960000001	0.0570130619999998	0.00281109284073333	0.000266146412819243	2.07039934920343e-07	1.68598484981498e-08	0.00177229027010781	0.0009782581500702	0.000407470599175304	0.000553207056690437	0.10149435016776	0.645814918911107
5301	0.0466847790000001	0.113281768	0.0772687450000001	0.0831266069999999	0.068728142	0.0603409679999999	0.0582458089999998	0.0584987619999999	0.0582436590000002	0.0578811509999998	0.00263462400305195	0.000248926777843185	1.93717198130687e-07	1.54384202576051e-08	0.00167003458783262	0.000931288188406055	0.000395031420314226	0.000508291672916911	0.101024967197483	0.63601499329173
5401	0.0474058400000001	0.115287337	0.0784737180000001	0.0838765719999999	0.069988556	0.0613897789999999	0.0591366319999998	0.0596188169999999	0.0592783770000002	0.0588487469999998	0.00232320566078407	0.000267843137448959	1.68496896351754e-07	1.46894244634018e-08	0.00144050923036011	0.000781018465283226	0.00031766926577202	0.000492352703841928	0.101202480677846	0.625591023526491
5501	0.0479512730000001	0.116202806	0.07931534	0.0844246019999999	0.0708213180000001	0.0621697159999999	0.0599287589999998	0.0603781599999999	0.0600324190000002	0.0596018699999998	0.00226306679664086	0.000261273196120129	1.64094136360298e-07	1.46115296259248e-08	0.00140321147908295	0.000761653123980595	0.000311590883436263	0.000481812384515035	0.099497761031634	0.608437548402499
5601	0.0485011810000001	0.11710919	0.080172204	0.0849818319999999	0.0716613310000001	0.0629951019999999	0.0607069569999998	0.0612035489999999	0.0607964150000002	0.0603543979999998	0.00206738281063821	8.06568121093448e-05	1.58026163845175e-07	9.45754486447742e-09	0.00126631655998834	0.000686028397650667	0.000285800573405628	0.000479688546976185	0.0989305937734511	0.617808471987427
5701	0.0491030290000001	0.117871696	0.0810920119999999	0.0855933029999998	0.0725698630000001	0.0639185019999998	0.0615676499999998	0.0621274889999999	0.0616451150000002	0.0611849119999998	0.0017718959913596	6.4926047634282e-05	1.33244865721981e-07	7.18616774031732e-09	0.00108044298499142	0.000584369307934367	0.00024637942218262	0.000475926103865282	0.0989241154713398	0.615244885609975
5801	0.0496788610000001	0.118869283	0.0819822109999999	0.0861697669999998	0.0734752760000001	0.0647670739999998	0.0623989999999998	0.0629500649999998	0.0624784580000003	0.0620070789999998	0.00172160638685235	5.20874152607715e-05	1.29287143368006e-07	6.1829102008222e-09	0.00104745095781736	0.000565613102720836	0.000238486093556383	0.000387398402617535	0.0941022652251596	0.620740717133501
5901	0.0502397390000001	0.11974338	0.0828508999999998	0.0867369169999998	0.074362944	0.0655974899999998	0.0632171419999999	0.0637652249999998	0.0632896460000004	0.0628240959999998	0.00166396006331468	4.98131189867561e-05	1.24819040239675e-07	6.21671074625347e-09	0.00100114634425597	0.000529673946573685	0.000217391256784365	0.000383405900175305	0.0958574443857055	0.640834226425325
6001	0.0508758050000001	0.120624919	0.0838666429999999	0.0874921029999998	0.0754012	0.0665116639999998	0.0640864089999999	0.0646409019999998	0.0641559600000003	0.0636972499999998	0.00153558315572891	4.96540336787897e-05	1.13660524230025e-07	5.7790141064161e-09	0.000897258509972587	0.0004543142258661	0.000178179528694373	0.000343895417754394	0.093730151121629	0.692384391218973
6101	0.0520012700000001	0.123110505	0.0854871689999999	0.0887752739999998	0.0769835220000001	0.0678387899999998	0.0656107839999998	0.0661232009999999	0.0655530600000003	0.0649981989999998	0.00143778660665374	4.84320086954949e-05	1.13688032683335e-07	4.55768930469698e-09	0.000849532549773264	0.000427684926358156	0.00016384977231723	0.000328574330950786	0.0942875265559116	0.602795361693518
6201	0.0526768500000001	0.124576154	0.0865624029999999	0.0894460029999998	0.078243562	0.0688675029999998	0.0665787829999998	0.0670368509999998	0.0665330890000003	0.0659339229999998	0.00137199080137437	4.64067264737534e-05	1.08299678939238e-07	4.21578133581555e-09	0.00079569834865641	0.000393201167969438	0.000143599588052712	0.00023375251052381	0.0939963552668982	0.487010269954327
6301	0.0532816020000001	0.125799924	0.0875398479999999	0.0900469559999998	0.079221573	0.0697404129999998	0.0674343919999999	0.0679464629999998	0.0673884760000003	0.0667868899999998	0.00138278801344504	3.22178671808599e-05	1.10737839755233e-07	3.85162430263968e-09	0.000804090423836954	0.000398807622631305	0.000146372810906279	0.000219113737514254	0.0921764093354676	0.520324746655452
6401	0.0538894360000001	0.126722656	0.0884852879999998	0.0906483379999997	0.080165533	0.0706289039999999	0.0683042739999999	0.0688113029999997	0.0683033730000003	0.0676428749999998	0.00138685700734103	2.51089189935624e-05	1.11299120165888e-07	3.48029929446097e-09	0.000797809921169813	0.000396770286466788	0.000146226037562002	0.000211254170412625	0.0913499043038958	0.52361476417249
6501	0.0545322460000001	0.127742298	0.0894823229999998	0.0913003339999997	0.0811884170000001	0.0715732559999999	0.0692356299999999	0.0697301779999997	0.0692246640000004	0.0685792989999997	0.00139763573541493	2.80794204709067e-05	1.11590989174747e-07	3.19708852183398e-09	0.000800622282189925	0.000398695317794684	0.000147129637495679	0.00020795838170836	0.0907071533879879	0.526024175598024
6601	0.0552347140000001	0.129090175	0.0905903939999999	0.0919996579999997	0.0822822950000001	0.0725873209999999	0.070272882	0.0707193739999997	0.0702068630000004	0.0695838969999998	0.00142566807383433	1.73298413922709e-05	1.14857779142251e-07	2.81460043725984e-09	0.000819818066869917	0.000410490420982406	0.00015225011148405	0.000206691546012144	0.0866430729548355	0.472334683829661
6701	0.055903757	0.130628195	0.0916532509999999	0.0926595289999998	0.0833204580000001	0.0735646199999999	0.07123594	0.0716749959999997	0.0711642730000005	0.0705146169999998	0.000957411826189252	1.30815194252542e-05	7.64694967719619e-08	2.10634216929658e-09	0.000535409450344162	0.000259131135013802	9.44697340267913e-05	0.000202912670450818	0.0865680579564314	0.506167330157404
6801	0.056631417	0.132056372	0.092644066	0.0933030049999998	0.0843859960000001	0.074482179	0.072130338	0.0725923039999997	0.0720613230000005	0.0714016559999998	0.00088802719576784	1.16477256112617e-05	7.04580647933289e-08	1.65817443842467e-09	0.000501222474886776	0.000249394161091494	9.33187850500051e-05	0.000142268862118456	0.0852741612003741	0.572326918362512
6901	0.057267782	0.133662484	0.093643906	0.0939343059999998	0.0854185920000001	0.0753855719999999	0.0730167249999999	0.0734843649999996	0.0729482080000005	0.0722828399999998	0.000834299593586562	1.07834434508839e-05	6.56645403717032e-08	1.46079903148071e-09	0.000461638849790011	0.000230018793716801	8.7248167756221e-05	0.000131344739469271	0.083780946588642	0.566441700447621
7001	0.057960309	0.135086099	0.094687905	0.0946244979999998	0.0864954560000002	0.076370751	0.0739955449999999	0.0744493539999997	0.0739704510000005	0.0732506059999999	0.000721909940486737	1.15516159394552e-05	5.61006484481195e-08	1.37397850028723e-09	0.000381315062317184	0.000178368403386068	6.22907618449605e-05	0.000124959446687944	0.0807688040338392	0.380100337941169
7101	0.05871871	0.136246202	0.0958567109999999	0.0953731809999998	0.0876640370000002	0.0774489649999999	0.0750730449999999	0.0755104169999997	0.0750272890000005	0.0743290699999998	0.000688610159579479	9.64572069355431e-06	5.40551444700685e-08	1.0537917236958e-09	0.000359635046595792	0.000165465418707295	5.65149135142437e-05	0.000116210672383571	0.0791468744226917	0.347363252834486
7201	0.059492806	0.137538061	0.097035162	0.0961480179999998	0.0888799970000002	0.0785788589999999	0.0762011439999998	0.0765973669999997	0.0761153720000005	0.0754028799999999	0.000661909970336445	7.51597746302349e-06	5.20319526716224e-08	1.01742540122303e-09	0.000341551475269923	0.000153949646934288	5.07527747299259e-05	0.000114679798191018	0.0785329163491348	0.376065443757208
7301	0.06021919	0.13877734	0.0981493099999999	0.0968724519999998	0.0900127290000002	0.079635924	0.0772427909999998	0.0776391789999997	0.0771486320000005	0.0764322249999999	0.000669393965486589	6.76625182144505e-06	5.2667729738157e-08	8.69102766148111e-10	0.000345902897358413	0.000157715570419094	5.23264800536398e-05	0.000111365893444609	0.0765227525351854	0.379205219897054
7401	0.0609400350000001	0.140068313	0.0992590019999999	0.0976001689999998	0.0911451430000001	0.0807282519999999	0.0782836889999998	0.0786744109999997	0.0781789540000006	0.077462717	0.000583051320583208	6.66204607675178e-06	4.51624740983607e-08	8.42846411620518e-10	0.00029067131621495	0.000128090545814479	4.09333532204946e-05	0.000110688309060509	0.0753585195189826	0.399401739852987
7501	0.0616991800000001	0.141391345000001	0.100446853	0.0983386369999998	0.0923531780000001	0.0819169	0.0793533929999999	0.0797335449999997	0.0792305080000006	0.0785083929999999	0.000588964588805613	6.73578295963746e-06	4.5923980074446e-08	8.20615662375597e-10	0.000295435821430277	0.000130234579377406	4.13336077889941e-05	5.14565742756856e-05	0.075199535193804	0.459302168810755
7601	0.062744959	0.143432016	0.102161284	0.0993267179999999	0.0939885870000002	0.08328375	0.0805270999999999	0.0811061049999997	0.0804948980000005	0.0798655669999999	0.0005700976339008	5.94248647953663e-06	4.45800452220288e-08	6.80579579355763e-10	0.000285621288151464	0.000125686114237064	3.99535379717236e-05	4.55842450324877e-05	0.0748042431826354	0.432182611080817
