k	rt_srk	rt_esrk	rt_hb_double_inexact	rt_hb_opt_beta	rt_hb_beta_0.1	rt_hb_beta_0.2	rt_hb_beta_0.3	rt_hb_beta_0.4	rt_hb_beta_0.5	rt_hb_beta_0.6	res_srk	res_esrk	res_hb_double_inexact	res_hb_opt_beta	res_hb_beta_0.1	res_hb_beta_0.2	res_hb_beta_0.3	res_hb_beta_0.4	res_hb_beta_0.5	res_hb_beta_0.6
2001	0.020656984	0.0786936090000001	0.030709451	0.076888648	0.025215032	0.018793892	0.017937982	0.018022435	0.02027708	0.017450193	0.0774144809060315	0.00411731176732487	0.00311103280614312	0.00288213724980493	0.0693793096544554	0.0424971793548258	0.025732386608485	0.030975679876201	0.150815353149807	0.710569863182406
2101	0.021401481	0.080151812	0.0319846660000001	0.080104413	0.026308108	0.019766087	0.018881266	0.018965899	0.021263615	0.018409465	0.0760138412099908	0.0030930097718861	0.000282656515702363	0.000168880163717521	0.0687784389626525	0.041652751650188	0.0193611599602703	0.0281433226449359	0.14808281139251	0.605834093018989
2201	0.022172699	0.0817371	0.0333445000000001	0.083456085	0.027466471	0.02075631	0.019835397	0.019967516	0.022226687	0.019329142	0.0741777143009686	0.0030184991116598	0.000223311197978941	0.000168777128472481	0.0676224309246906	0.0363104834967442	0.0175534609165898	0.0267537172258427	0.143669743101183	0.546989031540799
2301	0.022944702	0.083211813	0.0346359230000001	0.086704062	0.028549542	0.021717705	0.02077954	0.020902365	0.023200128	0.020666585	0.0643368373049172	0.00285097189483522	0.000113669470367163	9.87372856667781e-05	0.0377064252846073	0.0173661593045905	0.0128743968632908	0.0209417356477165	0.139859158156581	0.559801740122874
2401	0.023829653	0.084680776	0.0362386350000001	0.090573388	0.029914864	0.022918501	0.021932239	0.022128439	0.024342125	0.021718182	0.0636727629764896	0.00231852548079981	0.000113278316648348	0.000142623195725409	0.0342435221216367	0.0159441492788412	0.0123734021899075	0.0200075039990115	0.13667455993729	0.577413533240917
2501	0.024582706	0.085954868	0.0374734070000001	0.093563767	0.031014151	0.02388513	0.022892208	0.023106996	0.025273757	0.0226476479999999	0.0562307493612822	0.00189814709937766	9.91020991200717e-05	9.79872318982481e-05	0.0272368724088573	0.014479866624468	0.00970448741872854	0.0183912736431414	0.136190425469456	0.579873653180794
2601	0.025404909	0.0873643269999999	0.0387491960000002	0.096803779	0.032179937	0.024904174	0.023878352	0.024082403	0.026255209	0.0236178829999999	0.0531738638043333	0.00181493397065036	9.09393032931305e-05	7.17180194763315e-05	0.025070652815395	0.0139564902900356	0.00899078620817952	0.0126162062032267	0.132079509748369	0.612447231040505
2701	0.026114314	0.0887125869999999	0.0399393140000002	0.0997489619999999	0.03322599	0.025862496	0.02478663	0.024994445	0.027164409	0.024529738	0.0356959351429611	0.00197163948061122	8.22574583519426e-05	5.24776310359311e-05	0.0196724422498568	0.0125351725048329	0.00785410653506555	0.0116219674741182	0.131735290882762	0.590128395853782
2801	0.026843406	0.090023856	0.0411267400000001	0.102846975	0.034318382	0.026841529	0.025728118	0.025918112	0.028081807	0.0254552939999999	0.0347093038048892	0.00183031307423018	8.20032467668046e-05	0.00122029075211361	0.017777621018284	0.0110131944539773	0.00695941127320508	0.0112047305989961	0.130480814400916	0.584805488317703
2901	0.027638057	0.091798091	0.0423393200000001	0.10574897	0.035401597	0.027795899	0.026634345	0.026811656	0.028974957	0.0263851999999999	0.0272616424363204	0.00149542422113937	1.17901110391036e-05	0.00115835752307154	0.0155545969922059	0.0104458944882626	0.00620869227662033	0.0100661747212873	0.12979836829101	0.622677078320742
3001	0.028351408	0.093070162	0.0434790950000001	0.108655931	0.03644441	0.028769983	0.027521483	0.027715497	0.029872463	0.0272935619999999	0.0253111932237157	0.00154996238658402	1.25909065049058e-05	3.5829691268319e-05	0.0147540992766382	0.00993780573965035	0.00588142893005554	0.00983245756668154	0.128714508731227	0.627143764990621
3101	0.029215544	0.09426472	0.0447785850000001	0.112386597	0.037749578	0.029796922	0.028470531	0.028714563	0.030818306	0.0283060759999999	0.0183804757911794	0.0013671999882264	7.57671017050879e-06	3.35880664729971e-05	0.0130444169267994	0.00900638942287101	0.00529994030698381	0.00968434529303873	0.128528300489585	0.494157793668919
