k	rt_srk	rt_esrk	rt_hb_double_inexact	rt_hb_opt_beta	rt_hb_beta_0.1	rt_hb_beta_0.2	rt_hb_beta_0.3	rt_hb_beta_0.4	rt_hb_beta_0.5	rt_hb_beta_0.6	res_srk	res_esrk	res_hb_double_inexact	res_hb_opt_beta	res_hb_beta_0.1	res_hb_beta_0.2	res_hb_beta_0.3	res_hb_beta_0.4	res_hb_beta_0.5	res_hb_beta_0.6
101	0.001210758	0.010908006	0.001861129	0.003450219	0.001781747	0.001349889	0.001435153	0.001238113	0.001442593	0.001347486	0.0107891855596239	0.00337034058897994	2.74085827677631e-09	9.87304064739374e-15	0.00930229320386318	0.00629695496563768	0.00718688033524539	0.00592948156632964	0.00152881504574531	2.71178314202848e-07
111	0.001350953	0.011634158	0.002082687	0.003547328	0.001940962	0.001482148	0.001571297	0.001378212	0.001583515	0.001498143	0.00969197056701902	0.00268746206993472	2.10021832612152e-09	7.77918714888245e-15	0.0082198803601595	0.00546182062156583	0.00698317888352352	0.00563488372287632	0.00148192669979034	7.13425494059662e-08
121	0.001460197	0.012028534	0.002191434	0.003626652	0.002068137	0.001600045	0.001674219	0.001491835	0.001691164	0.001609825	0.0091807113677002	0.00262256717084182	1.38188581721205e-09	5.23164900454554e-15	0.00779362935140985	0.00519887336282493	0.00700128608904925	0.00564975041677741	0.00148749883583637	1.41019179849287e-08
131	0.001530344	0.012307697	0.002304338	0.003697763	0.002197133	0.001696613	0.001778885	0.001592363	0.001786234	0.001709772	0.00817192323764178	0.0024809405285275	1.93499872521959e-10	5.91233824898733e-16	0.006977838563742	0.00466507335286549	0.00514081119235879	0.00402887775896671	0.001021553822887	2.75856047279156e-09
141	0.001613203	0.012846546	0.002429622	0.003766257	0.002316825	0.00180055	0.001921935	0.001702345	0.001874519	0.001795893	0.00268311147142426	0.000649911161166798	1.31182808846264e-10	5.91233824898733e-16	0.00179035848345484	0.00108178550502422	0.00327409171723441	0.0024089605850438	0.000577067025172108	8.89270981669075e-10
151	0.001713097	0.013661496	0.002561553	0.003868793	0.00246822	0.001934727	0.002105226	0.001837576	0.002101731	0.001904914	0.001539118403678	9.66776363056189e-05	1.52689539841008e-11	1.42935295305433e-16	0.000960448795154472	0.000364925042427907	0.00447059684377541	0.00344134737106512	0.000840638460287545	3.30544191231723e-10
161	0.001796139	0.014315586	0.002715891	0.003945578	0.002715737	0.002145381	0.002235438	0.001951292	0.002216771	0.002005469	0.000547770898429711	0.000100350467218794	1.47202690310478e-11	1.42935295305433e-16	0.000245613307765531	3.54423124508479e-05	0.00378406211986325	0.00282080172903964	0.00066002341090752	2.93083718794774e-10
171	0.002020536	0.015361372	0.002911376	0.004036793	0.00304124	0.002271978	0.002437886	0.002125011	0.002474088	0.002225663	0.000170536753768191	2.86452255720186e-05	4.83509147298258e-12	1.42935295305433e-16	6.17532957695662e-05	7.63412258206073e-06	0.00134124268350108	0.00097089667891329	0.00023555537626276	6.72631395423778e-11
181	0.002108017	0.015772774	0.003055968	0.004121665	0.003187233	0.002401885	0.002573085	0.002254489	0.002605795	0.002360583	7.59425831185327e-05	2.8111965969264e-05	1.50105558990305e-12	1.42935295305433e-16	2.37535683739028e-05	1.3247853311885e-06	0.00115636545007527	0.000726591640038885	0.000139282645403484	2.44782209083394e-11
191	0.002200781	0.016175939	0.0031987	0.004220352	0.003334836	0.002506178	0.002753433	0.002389534	0.002724324	0.002482998	1.8865795920182e-05	1.00592287330389e-05	3.61106602208514e-13	1.42935295305433e-16	4.2206500446407e-06	1.78515732540362e-07	0.000758137388377737	0.000413295439915266	6.39777036916233e-05	9.2982425517671e-13
201	0.002281114	0.016472765	0.003309485	0.004306316	0.003445593	0.002614537	0.002849606	0.002490156	0.002848572	0.002594003	1.37853276941052e-05	1.04413837760793e-05	9.34128231519879e-14	1.42935295305433e-16	2.97544431468673e-06	2.64553775331597e-08	0.000799764040066036	0.000452767965052919	6.96813584452791e-05	3.97745171420983e-13
211	0.002359786	0.016871831	0.003422953	0.004375664	0.003565382	0.002714241	0.002943465	0.002582147	0.00294503	0.002700048	1.27336698934934e-05	3.09374334092839e-06	2.96828357721035e-14	1.42935295305433e-16	2.73120284829997e-06	5.11856921974895e-09	0.000613041414935992	0.000333675909746262	4.95688134306945e-05	1.57364554958994e-13
221	0.002448448	0.017619647	0.003554336	0.00463911499999999	0.003715641	0.002852929	0.003043859	0.002694868	0.003143503	0.002850115	9.78117467812248e-06	1.83332938728068e-06	1.9560420862871e-15	1.42935295305433e-16	2.01782206296359e-06	1.15841813686725e-10	0.000399720654619432	0.000188983794495868	1.99881009503586e-05	5.03890933322862e-14
231	0.00254194	0.018271774	0.003789868	0.004739146	0.003848092	0.003107131	0.003154113	0.002803374	0.003255619	0.003077047	7.37127919156245e-06	4.82852184390958e-07	4.30174314834238e-16	1.42935295305433e-16	1.44942954152225e-06	1.1127316552977e-11	0.000238370075078382	0.00010456088907908	9.73413997568215e-06	3.51327478989274e-15
241	0.002732992	0.019276659	0.003961646	0.004902077	0.004084285	0.003290506	0.003386932	0.002965055	0.0033748	0.003297382	6.61502465418576e-06	4.29201941643586e-07	1.42935295305433e-16	1.42935295305433e-16	1.30051303225644e-06	1.52086086363494e-12	0.000202815809929619	8.44498593989661e-05	7.31137585811904e-06	5.91233824898733e-16
251	0.002835886	0.020168379	0.004244344	0.00501288299999999	0.004287278	0.003448174	0.00357867	0.003143344	0.003529739	0.003437871	6.37098241509084e-06	4.76891047221434e-08	1.42935295305433e-16	1.42935295305433e-16	1.2461934804735e-06	7.11227401427248e-13	0.000236601046646663	0.000101102770226705	8.9916427365718e-06	1.12825529045807e-15
261	0.002960507	0.02073245	0.004388539	0.00509148599999999	0.004417588	0.003599814	0.003688797	0.003258011	0.003630879	0.003601046	5.90035615879368e-06	1.41301050905537e-08	1.42935295305433e-16	1.42935295305433e-16	1.13937480319192e-06	1.7867102983361e-13	0.000175227127295833	6.84161792506461e-05	5.19045423764511e-06	1.18931164704421e-15
271	0.003092272	0.021107801	0.00454171	0.00518353799999999	0.004592433	0.00375055	0.003821661	0.00339897	0.003772494	0.003739682	6.47842647324968e-06	1.41301050905537e-08	1.42935295305433e-16	1.42935295305433e-16	1.2570315613334e-06	9.31276657240759e-14	0.000199135210216201	7.91221068350256e-05	6.14112119500729e-06	1.41340402914595e-15
281	0.003173518	0.021333814	0.004654802	0.00525319899999999	0.004707321	0.003847746	0.003914765	0.003558353	0.003873483	0.003838197	2.63867840159037e-06	6.28004662913787e-09	1.42935295305433e-16	1.42935295305433e-16	4.40874896221412e-07	1.86178786994143e-14	0.000151103208664634	5.78817416307507e-05	4.31907478479466e-06	4.30174314834238e-16
291	0.003257014	0.021751497	0.00476836	0.005321399	0.004816047	0.003945455	0.004004295	0.003648702	0.004046591	0.003938333	2.5960538735749e-06	5.58226368206393e-09	1.42935295305433e-16	1.42935295305433e-16	4.309798891266e-07	1.09858469294427e-14	0.000170583698843771	6.64003597874962e-05	4.98906581582961e-06	1.42935295305433e-16
301	0.003350009	0.022272789	0.004919154	0.00540671	0.005043833	0.004184045	0.004164681	0.003784604	0.00417468	0.0041283	1.284009582941e-06	4.9620122683724e-09	1.42935295305433e-16	1.42935295305433e-16	1.84987610054159e-07	2.4650172751089e-15	0.000132297582962334	4.90837900222511e-05	3.45619166092795e-06	5.91233824898733e-16
311	0.003457276	0.022666469	0.005029602	0.00547501199999999	0.005156571	0.004278528	0.004255983	0.003872592	0.004263845	0.004216232	1.20020410397573e-06	4.96201201334864e-09	1.42935295305433e-16	1.42935295305433e-16	1.68061753238198e-07	2.24111583865544e-15	0.000142055775177974	5.38380728389877e-05	3.93458927825218e-06	5.91233824898733e-16
321	0.00352393	0.023001728	0.005135455	0.00553929799999999	0.005264402	0.004367116	0.004351231	0.003965004	0.004349249	0.004302256	4.80146029689189e-07	1.10266958320582e-09	1.42935295305433e-16	1.42935295305433e-16	5.95688442284043e-08	1.42935295305433e-16	5.76295487152279e-05	1.93596176382067e-05	1.22491129433306e-06	4.30174314834238e-16
331	0.003589129	0.023306162	0.005239194	0.00560319699999999	0.005361609	0.004456076	0.004438423	0.00405121	0.00443690800000001	0.004388072	1.88510205741323e-07	4.08396206725655e-11	1.42935295305433e-16	1.42935295305433e-16	2.03344384767906e-08	1.42935295305433e-16	3.24360161461192e-05	9.71155937617717e-06	4.93405466545048e-07	1.42935295305433e-16
341	0.003670045	0.023645064	0.005347673	0.00567099099999999	0.00547421	0.00454573	0.004528369	0.004139788	0.00452551500000001	0.00447679	1.4091632980727e-07	3.22682795443199e-11	1.42935295305433e-16	1.42935295305433e-16	1.50117437851545e-08	1.42935295305433e-16	2.6032711691398e-05	7.40392678190602e-06	3.47156961750543e-07	2.4650172751089e-15
351	0.003741912	0.023985098	0.005454484	0.00573715299999999	0.005574607	0.004636924	0.004614922	0.004226588	0.00461097900000001	0.004562742	1.16088174458776e-07	9.56077062377529e-12	1.42935295305433e-16	1.42935295305433e-16	1.17073662597005e-08	1.42935295305433e-16	2.13694648479943e-05	5.57616358147931e-06	2.32673791527708e-07	8.43595306079664e-16
361	0.003819434	0.024511774	0.005568552	0.00580533199999999	0.005716644	0.004758544	0.004703768	0.004316982	0.00470085200000001	0.004650689	5.86524276866832e-08	1.01693721644017e-11	1.42935295305433e-16	1.42935295305433e-16	5.70444380609939e-09	1.42935295305433e-16	1.54223586913308e-05	3.97783572241159e-06	1.63700684477439e-07	9.66311414082686e-16
371	0.003885183	0.024768713	0.005676367	0.005879466	0.005813854	0.004892727	0.004815384	0.004404038	0.00478721100000001	0.004737512	4.69808682842387e-08	3.01297551781913e-12	1.42935295305433e-16	1.42935295305433e-16	4.12773417179168e-09	1.42935295305433e-16	8.92597312881051e-06	2.00217001006965e-06	7.50298164769222e-08	1.12825529045807e-15
381	0.004026167	0.025492907	0.005852444	0.006036556	0.006005676	0.005047039	0.004928626	0.004506782	0.00503876300000001	0.004956541	4.26853770935832e-08	8.39556297537538e-13	1.42935295305433e-16	1.42935295305433e-16	3.69884316520766e-09	1.42935295305433e-16	8.04955004439399e-06	1.75950266257097e-06	5.90565974189246e-08	1.41488833385274e-15
391	0.004176357	0.026860943	0.006125287	0.006223858	0.006406197	0.00527332	0.005223059	0.004660062	0.00522651700000001	0.005229012	3.90845204763386e-08	6.39070668979618e-13	1.42935295305433e-16	1.42935295305433e-16	3.31628121227423e-09	1.42935295305433e-16	7.44522914785635e-06	1.45870719751106e-06	3.71393678259093e-08	8.43595306079664e-16
401	0.00470235	0.027745451	0.00634276	0.006393429	0.006713073	0.005496584	0.005407088	0.004902349	0.00565728400000001	0.00541758	2.5827552081647e-08	5.89447749290234e-13	1.42935295305433e-16	1.42935295305433e-16	2.10472619225668e-09	1.42935295305433e-16	7.63194922557264e-06	1.58068024903108e-06	4.1725043280295e-08	1.12825529045807e-15
411	0.00490856	0.028330939	0.006545489	0.006512682	0.00697609	0.00582728	0.005621313	0.005063204	0.00582861100000001	0.005623339	1.9290777910576e-08	2.62103704251836e-13	1.42935295305433e-16	1.42935295305433e-16	1.53298196487162e-09	1.42935295305433e-16	6.13106248609942e-06	1.1944843254105e-06	2.98176302976725e-08	1.70466671077098e-15
421	0.005009338	0.028673132	0.006695745	0.00658954799999999	0.007127825	0.006046355	0.005816925	0.005198681	0.00594814900000001	0.00577592800000001	1.12356749008199e-08	1.94480164407533e-14	1.42935295305433e-16	1.42935295305433e-16	7.94277540953741e-10	1.42935295305433e-16	4.11639384471787e-06	7.62934833582584e-07	1.75831806866551e-08	8.43595306079664e-16
431	0.005108215	0.029329332	0.006852478	0.00668674199999999	0.007312897	0.006202546	0.005967699	0.005331804	0.00607591500000001	0.00592707400000001	8.28215604657963e-09	5.8636580875827e-15	1.42935295305433e-16	1.42935295305433e-16	5.69183990192866e-10	1.42935295305433e-16	2.80055958426874e-06	4.45142264912742e-07	7.7500596703299e-09	4.30174314834238e-16
441	0.005333482	0.030567007	0.007068101	0.00683077899999999	0.007512945	0.006437644	0.00616819	0.005473428	0.00624816100000001	0.006142293	7.10672030005317e-09	5.8636580875827e-15	1.42935295305433e-16	1.42935295305433e-16	4.82923980371017e-10	1.42935295305433e-16	2.78845378595452e-06	4.43275886358116e-07	7.78904100844947e-09	1.41340402914595e-15
451	0.00543937	0.030975796	0.007289546	0.00693583099999999	0.007757899	0.006580507	0.006300879	0.00569376	0.00637367300000001	0.00626117300000001	2.84282582538373e-09	6.77227220048419e-15	1.42935295305433e-16	1.42935295305433e-16	1.91216308848004e-10	1.42935295305433e-16	3.18962302914435e-06	5.57160745822551e-07	1.08809642495802e-08	4.30174314834238e-16
461	0.005545114	0.031785253	0.007496202	0.00704092799999999	0.007944519	0.006747754	0.006538438	0.005844442	0.00651624400000001	0.006483684	1.02805954401819e-09	5.44666902891486e-16	1.42935295305433e-16	1.42935295305433e-16	6.20420920686474e-11	1.42935295305433e-16	1.50487481162896e-06	2.35103719411338e-07	4.07024421221735e-09	6.81357540470136e-16
471	0.00566262	0.032403496	0.007721587	0.00715647099999999	0.008109254	0.006898134	0.006684567	0.00600012	0.00665659100000001	0.006684691	9.75471077700449e-10	7.71817960330374e-16	1.42935295305433e-16	1.42935295305433e-16	4.89458297707863e-11	1.42935295305433e-16	5.13473993804809e-07	4.5373288895814e-08	1.52913119565032e-12	6.81357540470136e-16
481	0.005835132	0.033076284	0.008116445	0.00730111699999999	0.008314563	0.007125251	0.006844357	0.006278447	0.00681259800000001	0.00698973	2.46277072719452e-10	1.1469037748929e-16	1.42935295305433e-16	1.42935295305433e-16	8.81723831478202e-12	1.42935295305433e-16	2.79383097259255e-07	2.23559471536249e-08	1.18485910998237e-12	3.72954840009099e-16
491	0.005927097	0.033733441	0.008260421	0.00739272299999999	0.00846795	0.007245738	0.006960079	0.00639496	0.00692277200000001	0.007121228	1.73070725951951e-10	1.1469037748929e-16	1.42935295305433e-16	1.42935295305433e-16	6.01834502645207e-12	1.42935295305433e-16	2.52265356275817e-07	1.88059618982054e-08	7.82447270544379e-14	1.42935295305433e-16
501	0.006020726	0.034026002	0.008401536	0.00746267799999999	0.008690892	0.007453797	0.00708708300000001	0.006488784	0.00702582900000001	0.007224145	1.46597433882196e-10	1.1469037748929e-16	1.42935295305433e-16	1.42935295305433e-16	4.90748098712498e-12	1.42935295305433e-16	2.5877804436832e-07	1.94855884924141e-08	5.47776838416339e-14	5.91233824898733e-16
511	0.006105714	0.034727807	0.008538685	0.00754759999999999	0.009005189	0.007661539	0.00720507800000001	0.006602515	0.00717659900000001	0.007333461	1.20580824633031e-10	1.1469037748929e-16	1.42935295305433e-16	1.42935295305433e-16	3.89468201963818e-12	1.42935295305433e-16	1.33844089588037e-07	9.1285351578293e-09	3.2016247397981e-15	1.42935295305433e-16
521	0.006207185	0.035153998	0.008693071	0.00765294299999999	0.009154699	0.007793821	0.007341702	0.006740915	0.00730715100000001	0.00758585	1.02675505123324e-10	1.42935295305433e-16	1.42935295305433e-16	1.42935295305433e-16	3.17089011879974e-12	1.42935295305433e-16	7.81801300433615e-08	3.77652935757898e-09	1.42935295305433e-16	5.91233824898733e-16
531	0.006312874	0.036043749	0.008920518	0.00775489999999999	0.009366165	0.007938867	0.00747840900000001	0.006914446	0.00757525300000001	0.007714709	8.32877181999075e-11	1.42935295305433e-16	1.42935295305433e-16	1.42935295305433e-16	2.57362164509352e-12	1.42935295305433e-16	7.4558131999361e-08	3.48684426295611e-09	1.42935295305433e-16	1.9560420862871e-15
541	0.006481708	0.037472464	0.009245885	0.00790516299999999	0.009645185	0.00812898499999999	0.00780613	0.007146375	0.00773823300000001	0.00791468	4.47105352193456e-11	1.42935295305433e-16	1.42935295305433e-16	1.42935295305433e-16	1.30222486273514e-12	1.42935295305433e-16	8.31074134155928e-08	3.99511935667408e-09	1.42935295305433e-16	3.72954840009099e-16
551	0.006568226	0.038004453	0.009383887	0.00798702799999999	0.009816167	0.00825348699999999	0.007920358	0.007262296	0.00785007300000001	0.008030228	3.73576181698789e-11	1.42935295305433e-16	1.42935295305433e-16	1.42935295305433e-16	1.08859857995364e-12	1.42935295305433e-16	5.999534684991e-08	2.92448432909141e-09	1.42935295305433e-16	4.30174314834238e-16
561	0.006664118	0.038645347	0.009538046	0.00806561799999999	0.009937012	0.00841639499999999	0.008156963	0.00739411	0.00800479100000001	0.008159354	2.68668862176444e-11	1.42935295305433e-16	1.42935295305433e-16	1.42935295305433e-16	7.95910824215353e-13	1.42935295305433e-16	5.89853256844407e-08	2.95127579689438e-09	1.42935295305433e-16	4.30174314834238e-16
571	0.006780785	0.039296257	0.009797574	0.00822999599999999	0.010117185	0.00860019199999999	0.008314294	0.007542829	0.00816596000000001	0.008310433	1.04472024525893e-11	1.42935295305433e-16	1.42935295305433e-16	1.42935295305433e-16	2.57339435689289e-13	1.42935295305433e-16	4.13547814827443e-08	2.28946769915748e-09	1.42935295305433e-16	8.43595306079664e-16
581	0.00694664	0.040073098	0.009988481	0.00834354799999999	0.010346757	0.00877001999999999	0.008482819	0.007685605	0.00831062100000001	0.008449948	6.76744622377378e-12	1.42935295305433e-16	1.42935295305433e-16	1.42935295305433e-16	1.49602164571178e-13	1.42935295305433e-16	3.13849379015955e-08	1.3408870670381e-09	1.42935295305433e-16	4.30174314834238e-16
591	0.007108267	0.040476541	0.010464671	0.00861842399999999	0.010648665	0.00896070999999999	0.00868882600000001	0.007992362	0.00849540700000001	0.008647378	1.41503312565102e-12	1.42935295305433e-16	1.42935295305433e-16	1.42935295305433e-16	2.62924816077712e-14	1.42935295305433e-16	2.36970258397059e-08	1.04603239840259e-09	1.42935295305433e-16	1.42935295305433e-16
601	0.007248977	0.04135573	0.010668094	0.008785494	0.010859094	0.00915476599999999	0.008865863	0.008164257	0.00863130300000001	0.008782527	1.23824556609292e-12	1.42935295305433e-16	1.42935295305433e-16	1.42935295305433e-16	2.20222335920135e-14	1.42935295305433e-16	1.64949888880758e-08	6.37220720710314e-10	1.42935295305433e-16	1.41340402914595e-15
611	0.007409364	0.042449224	0.010907423	0.00889444199999999	0.011057881	0.00929552899999999	0.009004038	0.008340242	0.00901156000000001	0.00894535	9.93395907886665e-13	1.42935295305433e-16	1.42935295305433e-16	1.42935295305433e-16	1.71063076247531e-14	1.42935295305433e-16	1.85048414275054e-08	7.092323536009e-10	1.42935295305433e-16	1.18931164704421e-15
621	0.00750751	0.043050444	0.011075222	0.00898378099999999	0.011204505	0.00943137699999999	0.009136862	0.008471348	0.00914558000000001	0.009071013	8.81263197455466e-13	1.42935295305433e-16	1.42935295305433e-16	1.42935295305433e-16	1.48426455656699e-14	1.42935295305433e-16	1.8267331300989e-08	6.92005820013177e-10	1.42935295305433e-16	4.30174314834238e-16
631	0.007635036	0.043794902	0.011287032	0.00910074599999999	0.01134739	0.00955862199999999	0.009251953	0.008584622	0.00926636400000001	0.009186472	4.61789368254544e-13	1.42935295305433e-16	1.42935295305433e-16	1.42935295305433e-16	7.31108206115924e-15	1.42935295305433e-16	8.98523924120394e-09	2.9169884517819e-10	1.42935295305433e-16	1.86285215439596e-15
641	0.007863051	0.045340652	0.011648754	0.00931327199999999	0.011708114	0.00981811199999999	0.009506274	0.008832637	0.00952974700000001	0.009448567	3.38030891932344e-13	1.42935295305433e-16	1.42935295305433e-16	1.42935295305433e-16	5.14313379432439e-15	1.42935295305433e-16	5.63974986353858e-09	1.61633298252479e-10	1.42935295305433e-16	6.81357540470136e-16
651	0.008034449	0.046239354	0.01189937	0.00945797399999999	0.012082004	0.010200113	0.00983115	0.009035265	0.00972692800000001	0.00982432499999999	2.88618883353768e-13	1.42935295305433e-16	1.42935295305433e-16	1.42935295305433e-16	4.26472670307863e-15	1.42935295305433e-16	6.19054441832153e-09	1.8668031152063e-10	1.42935295305433e-16	6.81357540470136e-16
661	0.008145761	0.047055813	0.012142293	0.00956645	0.012422294	0.0104013	0.009980292	0.009181152	0.00987502300000001	0.009961215	2.82211436936179e-13	1.42935295305433e-16	1.42935295305433e-16	1.42935295305433e-16	4.26472670307863e-15	1.42935295305433e-16	6.05820516202777e-09	1.8082451464354e-10	1.42935295305433e-16	6.81357540470136e-16
671	0.008490506	0.048097466	0.01249522	0.00973242999999999	0.012654506	0.010582043	0.010166805	0.009347436	0.010038721	0.010293543	1.87639381230009e-13	1.42935295305433e-16	1.42935295305433e-16	1.42935295305433e-16	2.78123648100224e-15	1.42935295305433e-16	3.1176181415256e-09	8.83672429583446e-11	1.42935295305433e-16	1.12825529045807e-15
681	0.00864057	0.048945547	0.012639571	0.00981854099999999	0.012802619	0.010713879	0.010295878	0.009574685	0.010214731	0.010446492	1.53490143034245e-13	1.42935295305433e-16	1.42935295305433e-16	1.42935295305433e-16	2.36553079297507e-15	1.42935295305433e-16	2.08738909144527e-09	5.56948362503506e-11	1.42935295305433e-16	4.30174314834238e-16
691	0.008739093	0.049843961	0.012801998	0.00991559699999999	0.012962797	0.010842647	0.010430542	0.00970808799999999	0.010565121	0.010591293	8.20810403386627e-14	1.42935295305433e-16	1.42935295305433e-16	1.42935295305433e-16	1.13169497469394e-15	1.42935295305433e-16	5.92716296913087e-10	1.09810997228733e-11	1.42935295305433e-16	8.43595306079664e-16
